,cost_item_id,acct_id,pobs_id,cost_type_id,proj_id,task_id,cost_name,po_number,vendor_name,act_cost,cost_per_qty,remain_cost,target_cost,cost_load_type,auto_compute_act_flag,target_qty,qty_name,cost_descr,contract_manager_import
0,306801,1875,,697,6359,499287,P03-Air-conditioning and Ventilation works,,,0.00,3045.00,3045.00,3045.00,CL_Uniform,N,1,,,
1,306802,1876,,697,6359,499288,P03-Electrical Installations,,,0.00,104445.00,104445.00,104445.00,CL_Uniform,N,1,,,
2,306803,2266,,687,6359,499289,GEN-Preliminaries for all Packages,,,0.00,19566.00,19566.00,19566.00,CL_Uniform,N,1,,,
3,306804,2266,,687,6359,499290,GEN-Preliminaries for all Packages,,,0.00,240000.00,240000.00,240000.00,CL_Uniform,N,1,,,
4,306805,1874,,697,6359,499291,P03-Plumbing and Drainage works,,,0.00,19695.00,19695.00,19695.00,CL_Uniform,N,1,,,
5,306806,1785,,694,6359,499292,P1B-Air-conditioning and Ventilation works,,,0.00,7332.00,7332.00,7332.00,CL_Uniform,N,1,,,
6,306807,1786,,694,6359,499293,P1B-Electrical Installations,,,0.00,179192.00,179192.00,179192.00,CL_Uniform,N,1,,,
7,306808,1784,,694,6359,499294,P1B-Plumbing and Drainage works,,,0.00,22828.00,22828.00,22828.00,CL_Uniform,N,1,,,
8,306809,2266,,687,6359,499295,GEN-Preliminaries for all Packages,,,0.00,29794.00,29794.00,29794.00,CL_Uniform,N,1,,,
9,306810,2266,,687,6359,499296,GEN-Preliminaries for all Packages,,,0.00,356040.00,356040.00,356040.00,CL_Uniform,N,1,,,
10,306811,2266,,687,6359,499297,GEN-Preliminaries for all Packages,,,0.00,4769.00,4769.00,4769.00,CL_Uniform,N,1,,,
11,306812,2266,,687,6359,499298,GEN-Preliminaries for all Packages,,,0.00,56760.00,56760.00,56760.00,CL_Uniform,N,1,,,
12,306813,1825,,695,6359,499299,P2A-Air-conditioning and Ventilation works,,,0.00,1308.00,1308.00,1308.00,CL_Uniform,N,1,,,
13,306814,1826,,695,6359,499300,P2A-Electrical Installations,,,0.00,21612.00,21612.00,21612.00,CL_Uniform,N,1,,,
14,306815,1824,,695,6359,499301,P2A-Plumbing and Drainage works,,,0.00,3864.00,3864.00,3864.00,CL_Uniform,N,1,,,
15,306816,2259,,689,6359,499302,P1A-Plumbing and Drainage works,,,0.00,44104.00,44104.00,44104.00,CL_Uniform,N,1,,,
16,306817,2260,,689,6359,499303,P1A-Air-conditioning and Ventilation works,,,0.00,19610.00,19610.00,19610.00,CL_Uniform,N,1,,,
17,306818,2261,,689,6359,499304,P1A-Electrical Installations,,,0.00,224738.00,224738.00,224738.00,CL_Uniform,N,1,,,
18,306819,2266,,687,6359,499305,GEN-Preliminaries for all Packages,,,0.00,39549.00,39549.00,39549.00,CL_Uniform,N,1,,,
19,306820,2266,,687,6359,499306,GEN-Preliminaries for all Packages,,,0.00,471960.00,471960.00,471960.00,CL_Uniform,N,1,,,
20,306821,2266,,687,6359,499307,GEN-Preliminaries for all Packages,,,0.00,6322.00,6322.00,6322.00,CL_Uniform,N,1,,,
21,306822,2266,,687,6359,499308,GEN-Preliminaries for all Packages,,,0.00,75240.00,75240.00,75240.00,CL_Uniform,N,1,,,
22,306823,1851,,696,6359,499309,P2B-Electrical Installations,,,0.00,32436.00,32436.00,32436.00,CL_Uniform,N,1,,,
23,306824,1849,,696,6359,499310,P2B-Plumbing and Drainage works,,,0.00,5796.00,5796.00,5796.00,CL_Uniform,N,1,,,
24,306825,1850,,696,6359,499311,P2B-Air-conditioning and Ventilation works,,,0.00,1170.00,1170.00,1170.00,CL_Uniform,N,1,,,
25,306826,1820,,695,6359,499325,P2A-Block work,,,0.00,40027.00,40027.00,40027.00,CL_Uniform,N,1,,,
26,306827,1827,,695,6359,499325,P2A-Finishes,,,0.00,4560.00,4560.00,4560.00,CL_Uniform,N,1,,,
27,306828,1821,,695,6359,499326,P2A-Roofing,,,0.00,18468.00,18468.00,18468.00,CL_Uniform,N,1,,,
28,306829,1827,,695,6359,499327,P2A-Finishes,,,0.00,11712.00,11712.00,11712.00,CL_Uniform,N,1,,,
29,306830,1827,,695,6359,499328,P2A-Finishes,,,0.00,17779.00,17779.00,17779.00,CL_Uniform,N,1,,,
30,306831,1827,,695,6359,499329,P2A-Finishes,,,0.00,39247.00,39247.00,39247.00,CL_Uniform,N,1,,,
31,306832,1827,,695,6359,499330,P2A-Finishes,,,0.00,10008.00,10008.00,10008.00,CL_Uniform,N,1,,,
32,306833,1822,,695,6359,499331,P2A-Carpentry and Joinery,,,0.00,37466.00,37466.00,37466.00,CL_Uniform,N,1,,,
33,306834,1823,,695,6359,499331,P2A-Metal work,,,0.00,9134.00,9134.00,9134.00,CL_Uniform,N,1,,,
34,306835,1822,,695,6359,499332,P2A-Carpentry and Joinery,,,0.00,29524.00,29524.00,29524.00,CL_Uniform,N,1,,,
35,306836,1824,,695,6359,499333,P2A-Plumbing and Drainage works,,,0.00,21624.00,21624.00,21624.00,CL_Uniform,N,1,,,
36,306837,1824,,695,6359,499334,P2A-Plumbing and Drainage works,,,0.00,12896.00,12896.00,12896.00,CL_Uniform,N,1,,,
37,306838,1826,,695,6359,499335,P2A-Electrical Installations,,,0.00,7893.00,7893.00,7893.00,CL_Uniform,N,1,,,
38,306839,1825,,695,6359,499336,P2A-Air-conditioning and Ventilation works,,,0.00,10595.00,10595.00,10595.00,CL_Uniform,N,1,,,
39,306840,1819,,695,6359,499345,P2A-Concrete Works,,,0.00,21798.00,21798.00,21798.00,CL_Uniform,N,1,,,
40,306841,1818,,695,6359,499345,P2A-Excavation and Earth Works,,,0.00,10458.00,10458.00,10458.00,CL_Uniform,N,1,,,
41,306842,1819,,695,6359,499346,P2A-Concrete Works,,,0.00,47152.00,47152.00,47152.00,CL_Uniform,N,1,,,
42,306843,1818,,695,6359,499346,P2A-Excavation and Earth Works,,,0.00,4300.00,4300.00,4300.00,CL_Uniform,N,1,,,
43,306844,1819,,695,6359,499347,P2A-Concrete Works,,,0.00,7802.00,7802.00,7802.00,CL_Uniform,N,1,,,
44,306845,1819,,695,6359,499348,P2A-Concrete Works,,,0.00,60310.00,60310.00,60310.00,CL_Uniform,N,1,,,
45,306846,1826,,695,6359,499355,P2A-Electrical Installations,,,0.00,18160.00,18160.00,18160.00,CL_Uniform,N,1,,,
46,306847,1826,,695,6359,499356,P2A-Electrical Installations,,,0.00,33096.00,33096.00,33096.00,CL_Uniform,N,1,,,
47,306848,1826,,695,6359,499357,P2A-Electrical Installations,,,0.00,15876.00,15876.00,15876.00,CL_Uniform,N,1,,,
48,306849,1826,,695,6359,499358,P2A-Electrical Installations,,,0.00,7893.00,7893.00,7893.00,CL_Uniform,N,1,,,
49,306850,1826,,695,6359,499359,P2A-Electrical Installations,,,0.00,6647.00,6647.00,6647.00,CL_Uniform,N,1,,,
50,306851,1829,,695,6359,499359,P2A-External works within the Plot Curtilage,,,0.00,104.00,104.00,104.00,CL_Uniform,N,1,,,
51,306852,1826,,695,6359,499360,P2A-Electrical Installations,,,0.00,13945.00,13945.00,13945.00,CL_Uniform,N,1,,,
52,306853,1835,,692,6359,499361,I2A-Electrical power supply and distribution,,,0.00,153184.00,153184.00,153184.00,CL_Uniform,N,1,,,
53,306854,1840,,692,6359,499362,I2A-Street lighting,,,0.00,18726.00,18726.00,18726.00,CL_Uniform,N,1,,,
54,306855,1837,,692,6359,499363,I2A-Surface Water drainage and Sewerage system,,,0.00,6042.00,6042.00,6042.00,CL_Uniform,N,1,,,
55,306856,1838,,692,6359,499364,I2A-Water supply system,,,0.00,4638.00,4638.00,4638.00,CL_Uniform,N,1,,,
56,306857,1838,,692,6359,499365,I2A-Water supply system,,,0.00,14310.00,14310.00,14310.00,CL_Uniform,N,1,,,
57,306858,1838,,692,6359,499366,I2A-Water supply system,,,0.00,14862.00,14862.00,14862.00,CL_Uniform,N,1,,,
58,306859,1836,,692,6359,499367,I2A-Telecommunication,,,0.00,9698.00,9698.00,9698.00,CL_Uniform,N,1,,,
59,306860,1839,,692,6359,499368,I2A-Road work,,,0.00,33166.00,33166.00,33166.00,CL_Uniform,N,1,,,
60,306861,1841,,692,6359,499369,I2A-Hard and soft landscaping,,,0.00,69557.00,69557.00,69557.00,CL_Uniform,N,1,,,
61,306862,1841,,692,6359,499370,I2A-Hard and soft landscaping,,,0.00,59390.00,59390.00,59390.00,CL_Uniform,N,1,,,
62,306863,1839,,692,6359,499371,I2A-Road work,,,0.00,112190.00,112190.00,112190.00,CL_Uniform,N,1,,,
63,306864,1838,,692,6359,499372,I2A-Water supply system,,,0.00,10185.00,10185.00,10185.00,CL_Uniform,N,1,,,
64,306865,1841,,692,6359,499373,I2A-Hard and soft landscaping,,,0.00,14252.00,14252.00,14252.00,CL_Uniform,N,1,,,
65,306866,2259,,689,6359,499387,P1A-Plumbing and Drainage works,,,0.00,274917.00,274917.00,274917.00,CL_Uniform,N,1,,,
66,306867,2259,,689,6359,499388,P1A-Plumbing and Drainage works,,,0.00,102184.00,102184.00,102184.00,CL_Uniform,N,1,,,
67,306868,2261,,689,6359,499389,P1A-Electrical Installations,,,0.00,97514.00,97514.00,97514.00,CL_Uniform,N,1,,,
68,306869,2260,,689,6359,499390,P1A-Air-conditioning and Ventilation works,,,0.00,202141.00,202141.00,202141.00,CL_Uniform,N,1,,,
69,306870,2261,,689,6359,499395,P1A-Electrical Installations,,,0.00,147871.00,147871.00,147871.00,CL_Uniform,N,1,,,
70,306871,2261,,689,6359,499396,P1A-Electrical Installations,,,0.00,475783.00,475783.00,475783.00,CL_Uniform,N,1,,,
71,306872,2261,,689,6359,499397,P1A-Electrical Installations,,,0.00,228578.00,228578.00,228578.00,CL_Uniform,N,1,,,
72,306873,2261,,689,6359,499398,P1A-Electrical Installations,,,0.00,97514.00,97514.00,97514.00,CL_Uniform,N,1,,,
73,306874,2261,,689,6359,499399,P1A-Electrical Installations,,,0.00,53149.00,53149.00,53149.00,CL_Uniform,N,1,,,
74,306875,2264,,689,6359,499399,P1A-External works within the Plot Curtilage,,,0.00,1730.00,1730.00,1730.00,CL_Uniform,N,1,,,
75,306876,2261,,689,6359,499400,P1A-Electrical Installations,,,0.00,110924.00,110924.00,110924.00,CL_Uniform,N,1,,,
76,306877,1768,,690,6359,499422,I1A-Surface Water drainage and Sewerage system,,,0.00,40535.00,40535.00,40535.00,CL_Uniform,N,1,,,
77,306878,1769,,690,6359,499423,I1A-Water supply system,,,0.00,43820.00,43820.00,43820.00,CL_Uniform,N,1,,,
78,306879,1769,,690,6359,499424,I1A-Water supply system,,,0.00,32335.00,32335.00,32335.00,CL_Uniform,N,1,,,
79,306880,1769,,690,6359,499425,I1A-Water supply system,,,0.00,45560.00,45560.00,45560.00,CL_Uniform,N,1,,,
80,306881,1767,,690,6359,499426,I1A-Telecommunication,,,0.00,38520.00,38520.00,38520.00,CL_Uniform,N,1,,,
81,306882,1770,,690,6359,499427,I1A-Road work,,,0.00,183835.00,183835.00,183835.00,CL_Uniform,N,1,,,
82,306883,1773,,690,6359,499428,I1A-Hard and soft landscaping,,,0.00,326159.00,326159.00,326159.00,CL_Uniform,N,1,,,
83,306884,1773,,690,6359,499429,I1A-Hard and soft landscaping,,,0.00,348030.00,348030.00,348030.00,CL_Uniform,N,1,,,
84,306885,1770,,690,6359,499430,I1A-Road work,,,0.00,336300.00,336300.00,336300.00,CL_Uniform,N,1,,,
85,306886,1769,,690,6359,499431,I1A-Water supply system,,,0.00,20612.00,20612.00,20612.00,CL_Uniform,N,1,,,
86,306887,1767,,690,6359,499432,I1A-Telecommunication,,,0.00,6093.00,6093.00,6093.00,CL_Uniform,N,1,,,
87,306888,1773,,690,6359,499433,I1A-Hard and soft landscaping,,,0.00,23753.00,23753.00,23753.00,CL_Uniform,N,1,,,
88,306889,1773,,690,6359,499434,I1A-Hard and soft landscaping,,,0.00,2607.00,2607.00,2607.00,CL_Uniform,N,1,,,
89,306890,1766,,690,6359,499435,I1A-Electrical power supply and distribution,,,0.00,257550.00,257550.00,257550.00,CL_Uniform,N,1,,,
90,306891,1771,,690,6359,499436,I1A-Street lighting,,,0.00,80015.00,80015.00,80015.00,CL_Uniform,N,1,,,
91,306892,2255,,689,6359,499447,P1A-Block work,,,0.00,287786.00,287786.00,287786.00,CL_Uniform,N,1,,,
92,306893,2262,,689,6359,499447,P1A-Finishes,,,0.00,101881.00,101881.00,101881.00,CL_Uniform,N,1,,,
93,306894,2255,,689,6359,499448,P1A-Block work,,,0.00,162912.00,162912.00,162912.00,CL_Uniform,N,1,,,
94,306895,2262,,689,6359,499448,P1A-Finishes,,,0.00,66813.00,66813.00,66813.00,CL_Uniform,N,1,,,
95,306896,2255,,689,6359,499449,P1A-Block work,,,0.00,22699.00,22699.00,22699.00,CL_Uniform,N,1,,,
96,306897,2262,,689,6359,499449,P1A-Finishes,,,0.00,13200.00,13200.00,13200.00,CL_Uniform,N,1,,,
97,306898,2262,,689,6359,499450,P1A-Finishes,,,0.00,208957.00,208957.00,208957.00,CL_Uniform,N,1,,,
98,306899,2262,,689,6359,499451,P1A-Finishes,,,0.00,231002.00,231002.00,231002.00,CL_Uniform,N,1,,,
99,306900,2262,,689,6359,499452,P1A-Finishes,,,0.00,171088.00,171088.00,171088.00,CL_Uniform,N,1,,,
100,306901,2262,,689,6359,499453,P1A-Finishes,,,0.00,187542.00,187542.00,187542.00,CL_Uniform,N,1,,,
101,306902,2262,,689,6359,499454,P1A-Finishes,,,0.00,11812.00,11812.00,11812.00,CL_Uniform,N,1,,,
102,306903,2257,,689,6359,499455,P1A-Carpentry and Joinery,,,0.00,481158.00,481158.00,481158.00,CL_Uniform,N,1,,,
103,306904,2258,,689,6359,499455,P1A-Metal work,,,0.00,395616.00,395616.00,395616.00,CL_Uniform,N,1,,,
104,306905,2257,,689,6359,499456,P1A-Carpentry and Joinery,,,0.00,533421.00,533421.00,533421.00,CL_Uniform,N,1,,,
105,306906,2254,,689,6359,499462,P1A-Concrete Works,,,0.00,433317.00,433317.00,433317.00,CL_Uniform,N,1,,,
106,306907,2253,,689,6359,499462,P1A-Excavation and Earth Works,,,0.00,83472.00,83472.00,83472.00,CL_Uniform,N,1,,,
107,306908,2254,,689,6359,499463,P1A-Concrete Works,,,0.00,580864.00,580864.00,580864.00,CL_Uniform,N,1,,,
108,306909,2253,,689,6359,499463,P1A-Excavation and Earth Works,,,0.00,22986.00,22986.00,22986.00,CL_Uniform,N,1,,,
109,306910,2254,,689,6359,499464,P1A-Concrete Works,,,0.00,208800.00,208800.00,208800.00,CL_Uniform,N,1,,,
110,306911,2254,,689,6359,499465,P1A-Concrete Works,,,0.00,470761.00,470761.00,470761.00,CL_Uniform,N,1,,,
111,306912,2254,,689,6359,499466,P1A-Concrete Works,,,0.00,441187.00,441187.00,441187.00,CL_Uniform,N,1,,,
112,306913,1816,,691,6359,499467,I1B-Hard and soft landscaping,,,0.00,2607.00,2607.00,2607.00,CL_Uniform,N,1,,,
113,306914,1816,,691,6359,499468,I1B-Hard and soft landscaping,,,0.00,13301.00,13301.00,13301.00,CL_Uniform,N,1,,,
114,306915,1809,,691,6359,499469,I1B-Electrical power supply and distribution,,,0.00,343304.00,343304.00,343304.00,CL_Uniform,N,1,,,
115,306916,1814,,691,6359,499470,I1B-Street lighting,,,0.00,57480.00,57480.00,57480.00,CL_Uniform,N,1,,,
116,306917,1811,,691,6359,499471,I1B-Surface Water drainage and Sewerage system,,,0.00,28092.00,28092.00,28092.00,CL_Uniform,N,1,,,
117,306918,1812,,691,6359,499472,I1B-Water supply system,,,0.00,25396.00,25396.00,25396.00,CL_Uniform,N,1,,,
118,306919,1812,,691,6359,499473,I1B-Water supply system,,,0.00,33284.00,33284.00,33284.00,CL_Uniform,N,1,,,
119,306920,1812,,691,6359,499474,I1B-Water supply system,,,0.00,39732.00,39732.00,39732.00,CL_Uniform,N,1,,,
120,306921,1810,,691,6359,499475,I1B-Telecommunication,,,0.00,34640.00,34640.00,34640.00,CL_Uniform,N,1,,,
121,306922,1813,,691,6359,499476,I1B-Road work,,,0.00,118012.00,118012.00,118012.00,CL_Uniform,N,1,,,
122,306923,1816,,691,6359,499477,I1B-Hard and soft landscaping,,,0.00,367961.00,367961.00,367961.00,CL_Uniform,N,1,,,
123,306924,1816,,691,6359,499478,I1B-Hard and soft landscaping,,,0.00,203420.00,203420.00,203420.00,CL_Uniform,N,1,,,
124,306925,1813,,691,6359,499479,I1B-Road work,,,0.00,265404.00,265404.00,265404.00,CL_Uniform,N,1,,,
125,306926,1812,,691,6359,499480,I1B-Water supply system,,,0.00,39732.00,39732.00,39732.00,CL_Uniform,N,1,,,
126,306927,1810,,691,6359,499481,I1B-Telecommunication,,,0.00,6093.00,6093.00,6093.00,CL_Uniform,N,1,,,
127,306928,1786,,694,6359,499503,P1B-Electrical Installations,,,0.00,85018.00,85018.00,85018.00,CL_Uniform,N,1,,,
128,306929,1786,,694,6359,499504,P1B-Electrical Installations,,,0.00,381662.00,381662.00,381662.00,CL_Uniform,N,1,,,
129,306930,1786,,694,6359,499505,P1B-Electrical Installations,,,0.00,169180.00,169180.00,169180.00,CL_Uniform,N,1,,,
130,306931,1786,,694,6359,499506,P1B-Electrical Installations,,,0.00,82042.00,82042.00,82042.00,CL_Uniform,N,1,,,
131,306932,1786,,694,6359,499507,P1B-Electrical Installations,,,0.00,37890.00,37890.00,37890.00,CL_Uniform,N,1,,,
132,306933,1789,,694,6359,499507,P1B-External works within the Plot Curtilage,,,0.00,1106.00,1106.00,1106.00,CL_Uniform,N,1,,,
133,306934,1786,,694,6359,499508,P1B-Electrical Installations,,,0.00,70636.00,70636.00,70636.00,CL_Uniform,N,1,,,
134,306935,1784,,694,6359,499513,P1B-Plumbing and Drainage works,,,0.00,156766.00,156766.00,156766.00,CL_Uniform,N,1,,,
135,306936,1811,,691,6359,499514,I1B-Surface Water drainage and Sewerage system,,,0.00,28092.00,28092.00,28092.00,CL_Uniform,N,1,,,
136,306937,1786,,694,6359,499515,P1B-Electrical Installations,,,0.00,82042.00,82042.00,82042.00,CL_Uniform,N,1,,,
137,306938,1785,,,6359,499516,P1B-Air-conditioning and Ventilation works,,,0.00,135658.00,135658.00,135658.00,CL_Uniform,N,1,,,
138,306939,1779,,694,6359,499522,P1B-Concrete Works,,,0.00,317012.00,317012.00,317012.00,CL_Uniform,N,1,,,
139,306940,1778,,694,6359,499522,P1B-Excavation and Earth Works,,,0.00,69856.00,69856.00,69856.00,CL_Uniform,N,1,,,
140,306941,1779,,694,6359,499523,P1B-Concrete Works,,,0.00,474040.00,474040.00,474040.00,CL_Uniform,N,1,,,
141,306942,1778,,694,6359,499523,P1B-Excavation and Earth Works,,,0.00,25130.00,25130.00,25130.00,CL_Uniform,N,1,,,
142,306943,1779,,694,6359,499524,P1B-Concrete Works,,,0.00,172332.00,172332.00,172332.00,CL_Uniform,N,1,,,
143,306944,1779,,694,6359,499525,P1B-Concrete Works,,,0.00,370440.00,370440.00,370440.00,CL_Uniform,N,1,,,
144,306945,1779,,694,6359,499526,P1B-Concrete Works,,,0.00,358054.00,358054.00,358054.00,CL_Uniform,N,1,,,
145,306946,1780,,694,6359,499537,P1B-Block work,,,0.00,175240.00,175240.00,175240.00,CL_Uniform,N,1,,,
146,306947,1787,,694,6359,499537,P1B-Finishes,,,0.00,59762.00,59762.00,59762.00,CL_Uniform,N,1,,,
147,306948,1780,,694,6359,499538,P1B-Block work,,,0.00,143690.00,143690.00,143690.00,CL_Uniform,N,1,,,
148,306949,1787,,694,6359,499538,P1B-Finishes,,,0.00,39832.00,39832.00,39832.00,CL_Uniform,N,1,,,
149,306950,1780,,694,6359,499539,P1B-Block work,,,0.00,14430.00,14430.00,14430.00,CL_Uniform,N,1,,,
150,306951,1787,,694,6359,499539,P1B-Finishes,,,0.00,19928.00,19928.00,19928.00,CL_Uniform,N,1,,,
151,306952,1787,,694,6359,499540,P1B-Finishes,,,0.00,102688.00,102688.00,102688.00,CL_Uniform,N,1,,,
152,306953,1787,,694,6359,499541,P1B-Finishes,,,0.00,155442.00,155442.00,155442.00,CL_Uniform,N,1,,,
153,306954,1787,,694,6359,499542,P1B-Finishes,,,0.00,190184.00,190184.00,190184.00,CL_Uniform,N,1,,,
154,306955,1787,,694,6359,499543,P1B-Finishes,,,0.00,115544.00,115544.00,115544.00,CL_Uniform,N,1,,,
155,306956,1787,,694,6359,499544,P1B-Finishes,,,0.00,7190.00,7190.00,7190.00,CL_Uniform,N,1,,,
156,306957,1782,,694,6359,499545,P1B-Carpentry and Joinery,,,0.00,496638.00,496638.00,496638.00,CL_Uniform,N,1,,,
157,306958,1783,,694,6359,499545,P1B-Metal work,,,0.00,164236.00,164236.00,164236.00,CL_Uniform,N,1,,,
158,306959,1782,,694,6359,499546,P1B-Carpentry and Joinery,,,0.00,373892.00,373892.00,373892.00,CL_Uniform,N,1,,,
159,306960,1844,,696,6359,499551,P2B-Concrete Works,,,0.00,30213.00,30213.00,30213.00,CL_Uniform,N,1,,,
160,306961,1843,,696,6359,499551,P2B-Excavation and Earth Works,,,0.00,15687.00,15687.00,15687.00,CL_Uniform,N,1,,,
161,306962,1844,,696,6359,499552,P2B-Concrete Works,,,0.00,59115.00,59115.00,59115.00,CL_Uniform,N,1,,,
162,306963,1843,,696,6359,499552,P2B-Excavation and Earth Works,,,0.00,6450.00,6450.00,6450.00,CL_Uniform,N,1,,,
163,306964,1844,,696,6359,499553,P2B-Concrete Works,,,0.00,11703.00,11703.00,11703.00,CL_Uniform,N,1,,,
164,306965,1844,,696,6359,499554,P2B-Concrete Works,,,0.00,90465.00,90465.00,90465.00,CL_Uniform,N,1,,,
165,306966,1860,,692,6359,499568,I2B-Electrical power supply and distribution,,,0.00,73828.00,73828.00,73828.00,CL_Uniform,N,1,,,
166,306967,1865,,692,6359,499569,I2B-Street lighting,,,0.00,22674.00,22674.00,22674.00,CL_Uniform,N,1,,,
167,306968,1862,,692,6359,499570,I2B-Surface Water drainage and Sewerage system,,,0.00,9774.00,9774.00,9774.00,CL_Uniform,N,1,,,
168,306969,1863,,692,6359,499571,I2B-Water supply system,,,0.00,9156.00,9156.00,9156.00,CL_Uniform,N,1,,,
169,306970,1863,,692,6359,499572,I2B-Water supply system,,,0.00,17464.00,17464.00,17464.00,CL_Uniform,N,1,,,
170,306971,1863,,692,6359,499573,I2B-Water supply system,,,0.00,18566.00,18566.00,18566.00,CL_Uniform,N,1,,,
171,306972,1861,,692,6359,499574,I2B-Telecommunication,,,0.00,15016.00,15016.00,15016.00,CL_Uniform,N,1,,,
172,306973,1864,,692,6359,499575,I2B-Road work,,,0.00,79504.00,79504.00,79504.00,CL_Uniform,N,1,,,
173,306974,1866,,692,6359,499576,I2B-Hard and soft landscaping,,,0.00,162015.00,162015.00,162015.00,CL_Uniform,N,1,,,
174,306975,1866,,692,6359,499577,I2B-Hard and soft landscaping,,,0.00,90320.00,90320.00,90320.00,CL_Uniform,N,1,,,
175,306976,1864,,692,6359,499578,I2B-Road work,,,0.00,128884.00,128884.00,128884.00,CL_Uniform,N,1,,,
176,306977,1863,,692,6359,499579,I2B-Water supply system,,,0.00,10185.00,10185.00,10185.00,CL_Uniform,N,1,,,
177,306978,1866,,692,6359,499580,I2B-Hard and soft landscaping,,,0.00,14252.00,14252.00,14252.00,CL_Uniform,N,1,,,
178,306979,1849,,696,6359,499585,P2B-Plumbing and Drainage works,,,0.00,32436.00,32436.00,32436.00,CL_Uniform,N,1,,,
179,306980,1849,,696,6359,499586,P2B-Plumbing and Drainage works,,,0.00,16953.00,16953.00,16953.00,CL_Uniform,N,1,,,
180,306981,1851,,696,6359,499587,P2B-Electrical Installations,,,0.00,11838.00,11838.00,11838.00,CL_Uniform,N,1,,,
181,306982,1850,,696,6359,499588,P2B-Air-conditioning and Ventilation works,,,0.00,15537.00,15537.00,15537.00,CL_Uniform,N,1,,,
182,306983,1851,,696,6359,499589,P2B-Electrical Installations,,,0.00,19830.00,19830.00,19830.00,CL_Uniform,N,1,,,
183,306984,1851,,696,6359,499590,P2B-Electrical Installations,,,0.00,49644.00,49644.00,49644.00,CL_Uniform,N,1,,,
184,306985,1851,,696,6359,499591,P2B-Electrical Installations,,,0.00,23814.00,23814.00,23814.00,CL_Uniform,N,1,,,
185,306986,1851,,696,6359,499592,P2B-Electrical Installations,,,0.00,11838.00,11838.00,11838.00,CL_Uniform,N,1,,,
186,306987,1851,,696,6359,499593,P2B-Electrical Installations,,,0.00,9969.00,9969.00,9969.00,CL_Uniform,N,1,,,
187,306988,1854,,696,6359,499593,P2B-External works within the Plot Curtilage,,,0.00,156.00,156.00,156.00,CL_Uniform,N,1,,,
188,306989,1851,,696,6359,499594,P2B-Electrical Installations,,,0.00,20916.00,20916.00,20916.00,CL_Uniform,N,1,,,
189,306990,1845,,696,6359,499609,P2B-Block work,,,0.00,60039.00,60039.00,60039.00,CL_Uniform,N,1,,,
190,306991,1852,,696,6359,499609,P2B-Finishes,,,0.00,6840.00,6840.00,6840.00,CL_Uniform,N,1,,,
191,306992,1846,,696,6359,499610,P2B-Roofing,,,0.00,27702.00,27702.00,27702.00,CL_Uniform,N,1,,,
192,306993,1852,,696,6359,499611,P2B-Finishes,,,0.00,16188.00,16188.00,16188.00,CL_Uniform,N,1,,,
193,306994,1852,,696,6359,499612,P2B-Finishes,,,0.00,25809.00,25809.00,25809.00,CL_Uniform,N,1,,,
194,306995,1852,,696,6359,499613,P2B-Finishes,,,0.00,58869.00,58869.00,58869.00,CL_Uniform,N,1,,,
195,306996,1852,,696,6359,499614,P2B-Finishes,,,0.00,15012.00,15012.00,15012.00,CL_Uniform,N,1,,,
196,306997,1847,,696,6359,499615,P2B-Carpentry and Joinery,,,0.00,56529.00,56529.00,56529.00,CL_Uniform,N,1,,,
197,306998,1848,,696,6359,499615,P2B-Metal work,,,0.00,13701.00,13701.00,13701.00,CL_Uniform,N,1,,,
198,306999,1847,,696,6359,499616,P2B-Carpentry and Joinery,,,0.00,44286.00,44286.00,44286.00,CL_Uniform,N,1,,,
199,307000,1876,,697,6359,499617,P03-Electrical Installations,,,0.00,107839.00,107839.00,107839.00,CL_Uniform,N,1,,,
200,307001,1876,,697,6359,499618,P03-Electrical Installations,,,0.00,197985.00,197985.00,197985.00,CL_Uniform,N,1,,,
201,307002,1876,,697,6359,499619,P03-Electrical Installations,,,0.00,115565.00,115565.00,115565.00,CL_Uniform,N,1,,,
202,307003,1876,,697,6359,499620,P03-Electrical Installations,,,0.00,47450.00,47450.00,47450.00,CL_Uniform,N,1,,,
203,307004,1876,,697,6359,499621,P03-Electrical Installations,,,0.00,19275.00,19275.00,19275.00,CL_Uniform,N,1,,,
204,307005,1879,,697,6359,499621,P03-External works within the Plot Curtilage,,,0.00,295.00,295.00,295.00,CL_Uniform,N,1,,,
205,307006,1876,,697,6359,499622,P03-Electrical Installations,,,0.00,42615.00,42615.00,42615.00,CL_Uniform,N,1,,,
206,307007,1885,,693,6359,499644,I03-Electrical power supply and distribution,,,0.00,185662.00,185662.00,185662.00,CL_Uniform,N,1,,,
207,307008,1890,,693,6359,499645,I03-Street lighting,,,0.00,41992.00,41992.00,41992.00,CL_Uniform,N,1,,,
208,307009,1887,,693,6359,499646,I03-Surface Water drainage and Sewerage system,,,0.00,40572.00,40572.00,40572.00,CL_Uniform,N,1,,,
209,307010,1888,,693,6359,499647,I03-Water supply system,,,0.00,23525.00,23525.00,23525.00,CL_Uniform,N,1,,,
210,307011,1888,,693,6359,499648,I03-Water supply system,,,0.00,36575.00,36575.00,36575.00,CL_Uniform,N,1,,,
211,307012,1888,,693,6359,499649,I03-Water supply system,,,0.00,45127.00,45127.00,45127.00,CL_Uniform,N,1,,,
