,task_id,actv_code_type_id,actv_code_id,proj_id
1500,83359,7271,12949,764
1501,83360,7268,12913,764
1502,83360,7269,12926,764
1503,83360,7270,12945,764
1504,83361,7268,12913,764
1505,83361,7269,12926,764
1506,83361,7270,12946,764
1507,83362,7268,12913,764
1508,83362,7269,12926,764
1509,83362,7270,12937,764
1510,83363,7268,12913,764
1511,83363,7269,12926,764
1512,83363,7270,12938,764
1513,83363,7271,12950,764
1514,83364,7268,12913,764
1515,83364,7269,12926,764
1516,83364,7270,12946,764
1517,83365,7268,12913,764
1518,83365,7269,12926,764
1519,83365,7270,12938,764
1520,83365,7271,12950,764
1521,83366,7268,12913,764
1522,83366,7269,12926,764
1523,83366,7270,12938,764
1524,83366,7271,12951,764
1525,83367,7268,12913,764
1526,83367,7269,12926,764
1527,83367,7270,12938,764
1528,83367,7271,12952,764
1529,83368,7268,12913,764
1530,83368,7269,12926,764
1531,83368,7270,12938,764
1532,83368,7271,12951,764
1533,83369,7268,12913,764
1534,83369,7269,12926,764
1535,83369,7270,12938,764
1536,83369,7271,12952,764
1537,83370,7268,12913,764
1538,83370,7269,12926,764
1539,83370,7270,12938,764
1540,83370,7271,12951,764
