,cost_item_id,acct_id,pobs_id,cost_type_id,proj_id,task_id,cost_name,po_number,vendor_name,act_cost,cost_per_qty,remain_cost,target_cost,cost_load_type,auto_compute_act_flag,target_qty,qty_name,cost_descr,contract_manager_import
62,4667,,,,809,83710,Sundries,,,0.00,108.00,108.00,108.00,CL_Uniform,N,1,,,
63,4704,,,,809,83780,Sundries,,,842.00,4500.00,0.00,842.00,CL_Uniform,Y,0.187111,,,
64,4705,,,,809,83781,Sundries,,,842.00,4500.00,0.00,842.00,CL_Uniform,Y,0.187111,,,
65,4706,,,,809,83782,Sundries,,,842.00,4500.00,0.00,842.00,CL_Uniform,Y,0.187111,,,
66,4707,,,,809,83783,Sundries,,,842.00,4500.00,0.00,842.00,CL_Uniform,Y,0.187111,,,
67,4708,,,,809,83784,Sundries,,,842.00,4500.00,0.00,842.00,CL_Uniform,Y,0.187111,,,
68,4709,,,,809,83785,Sundries,,,0.00,3100.00,841.00,841.00,CL_Uniform,Y,0.27129,,,
69,4725,,,,809,83807,Sundries,,,0.00,5000.00,2238.00,2238.00,CL_Uniform,N,0.4476,,,
70,4726,,,,809,83809,Sundries,,,0.00,2200.00,1689.00,1689.00,CL_Uniform,N,0.767727,,,
71,4727,,,,809,83810,Sundries,,,0.00,632.00,1242.00,1242.00,CL_Uniform,N,1.96519,,,
72,4729,,,,809,83812,Sundries,,,0.00,700.00,558.00,558.00,CL_Uniform,N,0.797143,,,
73,4730,,,,809,83814,Fringes,,,0.00,3000.00,2764.00,2764.00,CL_Uniform,N,0.921333,,,
74,4751,,,,809,83847,Sundries,,,0.00,920.00,598.00,598.00,CL_Uniform,N,0.65,,,
75,4752,,,,809,83848,Sundries,,,0.00,650.00,2023.00,2023.00,CL_Uniform,N,3.112308,,,
76,4770,,,,809,83873,Sundries,,,2767.00,4500.00,0.00,2767.00,CL_Uniform,Y,0.614889,,,
77,4771,,,,809,83874,Sundries,,,0.00,4500.00,2769.00,2769.00,CL_Uniform,Y,0.615333,,,
